name,class_name,spec_name,amount,level,duration,startTime,report,server,bracketData,faction,affixes,medal,score,leaderboard,guild,hidden,dungeon_name
Зибольт,Paladin,Protection,-219999650,11,1138137,1768684315863,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 488, 'name': 'Гордунни', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
Fîl,Warrior,Fury,-219999650,11,1138137,1768684315863,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 329, 'name': 'Silvermoon', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
Naemi,Hunter,Survival,-219999650,11,1138137,1768684315863,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 469, 'name': 'Thrall', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 749101, 'name': 'Firedancer', 'faction': 0}",,Priory of the Sacred Flame
Oldscool,DemonHunter,Havoc,-219999650,11,1138137,1768684315863,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 395, 'name': 'Alleria', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 88238, 'name': 'De Novo', 'faction': 0}",,Priory of the Sacred Flame
Бирпауэр,Druid,Restoration,-219999650,11,1138137,1768684315863,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 488, 'name': 'Гордунни', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
Nyushi,Priest,Holy,-219999650,11,1137405,1768578180595,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 370, 'name': 'Hyjal', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 771745, 'name': 'Ûnìøñ Two', 'faction': 1}",,Priory of the Sacred Flame
Лакмэнн,Warlock,Demonology,-219999650,11,1137405,1768578180595,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 495, 'name': 'Ревущий фьорд', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 807010, 'name': 'Аркейн', 'faction': 0}",,Priory of the Sacred Flame
Doolf,Hunter,BeastMastery,-219999650,11,1137405,1768578180595,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 283, 'name': 'Draenor', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
Exostarius,DemonHunter,Vengeance,-219999650,11,1137405,1768578180595,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 373, 'name': 'Khaz Modan', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 771745, 'name': 'Ûnìøñ Two', 'faction': 1}",,Priory of the Sacred Flame
Noralet,Druid,Feral,-219999650,11,1137405,1768578180595,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 350, 'name': 'Twisting Nether', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
Jullice,Monk,Windwalker,-219999650,11,1141598,1768941895402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 323, 'name': 'Runetotem', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 2916, 'name': 'United By Fate', 'faction': 0}",,Priory of the Sacred Flame
Раану,Warlock,Destruction,-219999650,11,1141598,1768941895402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 502, 'name': 'Ясеневый лес', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 578517, 'name': 'Серый орден', 'faction': 0}",,Priory of the Sacred Flame
Memonia,Shaman,Restoration,-219999650,11,1141598,1768941895402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 321, 'name': 'Ravencrest', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 188119, 'name': 'LADS', 'faction': 0}",,Priory of the Sacred Flame
Nuggee,Warrior,Protection,-219999650,11,1141598,1768941895402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 283, 'name': 'Draenor', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 269106, 'name': 'Paradise Lost', 'faction': 1}",,Priory of the Sacred Flame
Inusagi,DemonHunter,Havoc,-219999650,11,1141598,1768941895402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 350, 'name': 'Twisting Nether', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 23509, 'name': 'No Remorse', 'faction': 1}",,Priory of the Sacred Flame
Eduarem,Warrior,Fury,-219999650,11,1169817,1768860892183,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 359, 'name': 'Chants éternels', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
Angryhunter,Hunter,BeastMastery,-219999650,11,1169817,1768860892183,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 297, 'name': 'Grim Batol', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
Topce,Monk,Windwalker,-219999650,11,1169817,1768860892183,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 277, 'name': 'Darksorrow', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 75714, 'name': 'Muffin Militia', 'faction': 1}",,Priory of the Sacred Flame
Umric,Evoker,Preservation,-219999650,11,1169817,1768860892183,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 364, 'name': 'Dalaran', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 591594, 'name': 'Mìst', 'faction': 1}",,Priory of the Sacred Flame
Zalane,Warrior,Protection,-219999650,11,1169817,1768860892183,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 364, 'name': 'Dalaran', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 686399, 'name': 'Nova Stellae', 'faction': 0}",,Priory of the Sacred Flame
Grozny,Druid,Restoration,-219999650,11,1032730,1768850173270,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 370, 'name': 'Hyjal', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
Buldh,DemonHunter,Havoc,-219999650,11,1032730,1768850173270,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 350, 'name': 'Twisting Nether', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
Enygamy,DemonHunter,Vengeance,-219999650,11,1032730,1768850173270,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 293, 'name': 'Frostmane', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 153170, 'name': 'Silverblade', 'faction': 0}",,Priory of the Sacred Flame
Steinkohl,Warrior,Fury,-219999650,11,1032730,1768850173270,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 424, 'name': 'Dun Morogh', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
Kocksv,Hunter,Marksmanship,-219999650,11,1032730,1768850173270,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 340, 'name': 'Tarren Mill', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 595065, 'name': 'Misty Moon', 'faction': 1}",,Priory of the Sacred Flame
Jullice,Monk,Windwalker,-219999650,11,1141598,1768941895402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 323, 'name': 'Runetotem', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,"{'id': 2916, 'name': 'United By Fate', 'faction': 0}",,Priory of the Sacred Flame
Nuggee,Warrior,Protection,-219999650,11,1141598,1768941895402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 283, 'name': 'Draenor', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 269106, 'name': 'Paradise Lost', 'faction': 1}",,Priory of the Sacred Flame
Inusagi,DemonHunter,Havoc,-219999650,11,1141598,1768941895402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 350, 'name': 'Twisting Nether', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 23509, 'name': 'No Remorse', 'faction': 1}",,Priory of the Sacred Flame
Memonia,Shaman,Restoration,-219999650,11,1141598,1768941895402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 321, 'name': 'Ravencrest', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 188119, 'name': 'LADS', 'faction': 0}",,Priory of the Sacred Flame
Раану,Warlock,Destruction,-219999650,11,1141598,1768941895402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 502, 'name': 'Ясеневый лес', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 578517, 'name': 'Серый орден', 'faction': 0}",,Priory of the Sacred Flame
赛肯德魂火,Warlock,Demonology,-219999650,11,1155770,1762872959230,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 750, 'name': '燃烧之刃', 'region': 'CN'}",11,0,"[9, 10, 162]",gold,350,1,,,Priory of the Sacred Flame
可能是个假德,Druid,Restoration,-219999650,11,1155770,1762872959230,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 676, 'name': '影之哀伤', 'region': 'CN'}",11,1,"[9, 10, 162]",gold,350,1,,,Priory of the Sacred Flame
哈啦咪七,Hunter,BeastMastery,-219999650,11,1155770,1762872959230,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 720, 'name': '死亡之翼', 'region': 'CN'}",11,1,"[9, 10, 162]",gold,350,1,,,Priory of the Sacred Flame
哥就一俗人,DeathKnight,Blood,-219999650,11,1155770,1762872959230,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 827, 'name': '血顶', 'region': 'CN'}",11,1,"[9, 10, 162]",gold,350,1,,,Priory of the Sacred Flame
拉面和小橙,Hunter,Survival,-219999650,11,1155770,1762872959230,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 790, 'name': '罗宁', 'region': 'CN'}",11,0,"[9, 10, 162]",gold,350,1,,,Priory of the Sacred Flame
Teorem,Evoker,Preservation,-219999650,11,1131680,1768893759320,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 1, 'name': 'Aegwynn', 'region': 'US'}",11,0,"[9, 10, 158]",gold,350,1,"{'id': 783831, 'name': 'Animal Crackers Massacre', 'faction': 1}",,Priory of the Sacred Flame
Teldryn,Warrior,Fury,-219999650,11,1131680,1768893759320,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 215, 'name': 'The Scryers', 'region': 'US'}",11,0,"[9, 10, 158]",gold,350,1,"{'id': 776112, 'name': 'Tony Honks Pro Raiders', 'faction': 0}",,Priory of the Sacred Flame
Vorelie,DeathKnight,Frost,-219999650,11,1131680,1768893759320,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 18, 'name': 'Area 52', 'region': 'US'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 390167, 'name': 'Casual Friday', 'faction': 1}",,Priory of the Sacred Flame
Spacedguy,Warrior,Fury,-219999650,11,1131680,1768893759320,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 238, 'name': 'Wildhammer', 'region': 'US'}",11,1,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
Lycha,DeathKnight,Blood,-219999650,11,1131680,1768893759320,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 145, 'name': 'Lothar', 'region': 'US'}",11,0,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
Topce,Monk,Windwalker,-219999650,11,1169817,1768860892183,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 277, 'name': 'Darksorrow', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 75714, 'name': 'Muffin Militia', 'faction': 1}",,Priory of the Sacred Flame
Angryhunter,Hunter,BeastMastery,-219999650,11,1169817,1768860892183,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 297, 'name': 'Grim Batol', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
Eduarem,Warrior,Fury,-219999650,11,1169817,1768860892183,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 359, 'name': 'Chants éternels', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
Umric,Evoker,Preservation,-219999650,11,1169817,1768860892183,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 364, 'name': 'Dalaran', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,"{'id': 591594, 'name': 'Mìst', 'faction': 1}",,Priory of the Sacred Flame
Zalane,Warrior,Protection,-219999650,11,1169817,1768860892183,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 364, 'name': 'Dalaran', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,"{'id': 686399, 'name': 'Nova Stellae', 'faction': 0}",,Priory of the Sacred Flame
Enygamy,DemonHunter,Vengeance,-219999650,11,1032730,1768850173270,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 293, 'name': 'Frostmane', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,"{'id': 153170, 'name': 'Silverblade', 'faction': 0}",,Priory of the Sacred Flame
Buldh,DemonHunter,Havoc,-219999650,11,1032730,1768850173270,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 350, 'name': 'Twisting Nether', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
Grozny,Druid,Restoration,-219999650,11,1032730,1768850173270,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 370, 'name': 'Hyjal', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
Steinkohl,Warrior,Fury,-219999650,11,1032730,1768850173270,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 424, 'name': 'Dun Morogh', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
Kocksv,Hunter,Marksmanship,-219999650,11,1032730,1768850173270,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 340, 'name': 'Tarren Mill', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,"{'id': 595065, 'name': 'Misty Moon', 'faction': 1}",,Priory of the Sacred Flame
森林木,Paladin,Retribution,-219999650,11,1150739,1768580645261,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 887, 'name': '鬼雾峰', 'region': 'CN'}",11,1,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
森木,DeathKnight,Blood,-219999650,11,1150739,1768580645261,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 887, 'name': '鬼雾峰', 'region': 'CN'}",11,1,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
大当家,Evoker,Preservation,-219999650,11,1150739,1768580645261,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 824, 'name': '血环', 'region': 'CN'}",11,1,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
以太超流,Paladin,Retribution,-219999650,11,1150739,1768580645261,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 887, 'name': '鬼雾峰', 'region': 'CN'}",11,1,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
Abhw,Paladin,Retribution,-219999650,11,1150739,1768580645261,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 770, 'name': '白银之手', 'region': 'CN'}",11,0,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
Wife,DeathKnight,Frost,-219999650,11,1135165,1768802163835,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 78, 'name': 'Dreadmaul', 'region': 'US'}",11,1,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
Greyloph,Paladin,Retribution,-219999650,11,1135165,1768802163835,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 30, 'name': 'Barthilas', 'region': 'US'}",11,0,"[9, 10, 158]",gold,350,1,"{'id': 572866, 'name': 'Primal Instinct', 'faction': 0}",,Priory of the Sacred Flame
Gloryprime,Hunter,BeastMastery,-219999650,11,1135165,1768802163835,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 173, 'name': 'Proudmoore', 'region': 'US'}",11,0,"[9, 10, 158]",gold,350,1,"{'id': 65900, 'name': 'Buenas Noches', 'faction': 0}",,Priory of the Sacred Flame
Elyrelsin,Priest,Discipline,-219999650,11,1135165,1768802163835,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 99, 'name': 'Frostmourne', 'region': 'US'}",11,0,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
Paraclone,Druid,Guardian,-219999650,11,1135165,1768802163835,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 99, 'name': 'Frostmourne', 'region': 'US'}",11,0,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
Naemi,Hunter,Survival,-219999650,11,1138137,1768684315863,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 469, 'name': 'Thrall', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,"{'id': 749101, 'name': 'Firedancer', 'faction': 0}",,Priory of the Sacred Flame
Fîl,Warrior,Fury,-219999650,11,1138137,1768684315863,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 329, 'name': 'Silvermoon', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
Зибольт,Paladin,Protection,-219999650,11,1138137,1768684315863,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 488, 'name': 'Гордунни', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
Oldscool,DemonHunter,Havoc,-219999650,11,1138137,1768684315863,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 395, 'name': 'Alleria', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,"{'id': 88238, 'name': 'De Novo', 'faction': 0}",,Priory of the Sacred Flame
Бирпауэр,Druid,Restoration,-219999650,11,1138137,1768684315863,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 488, 'name': 'Гордунни', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
Kriëmhild,Paladin,Retribution,-219999650,11,1115051,1768677777949,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 174, 'name': ""Quel'Thalas"", 'region': 'US'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 425254, 'name': 'Ratge', 'faction': 1}",,Priory of the Sacred Flame
Dilö,Druid,Restoration,-219999650,11,1115051,1768677777949,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 18, 'name': 'Area 52', 'region': 'US'}",11,0,"[9, 10, 158]",gold,350,1,"{'id': 108392, 'name': 'Indonesia', 'faction': 0}",,Priory of the Sacred Flame
Msdawnglow,Paladin,Retribution,-219999650,11,1115051,1768677777949,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 57, 'name': 'Dalaran', 'region': 'US'}",11,1,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
Sohr,Shaman,Elemental,-219999650,11,1115051,1768677777949,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 206, 'name': 'Stormrage', 'region': 'US'}",11,0,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
Tateloco,Paladin,Protection,-219999650,11,1115051,1768677777949,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 176, 'name': 'Ragnaros', 'region': 'US'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 737208, 'name': 'E N T R O P Y', 'faction': 1}",,Priory of the Sacred Flame
慕声,Druid,Restoration,-219999650,11,1134262,1767020464738,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 611, 'name': '国王之谷', 'region': 'CN'}",11,0,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
华安丶,Hunter,BeastMastery,-219999650,11,1134262,1767020464738,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 880, 'name': '霜之哀伤', 'region': 'CN'}",11,1,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
康斯坦鼎,Evoker,Devastation,-219999650,11,1134262,1767020464738,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 720, 'name': '死亡之翼', 'region': 'CN'}",11,1,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
Pluribus,DeathKnight,Frost,-219999650,11,1134262,1767020464738,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 862, 'name': '阿古斯', 'region': 'CN'}",11,0,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
天色不妙,DemonHunter,Vengeance,-219999650,11,1134262,1767020464738,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 778, 'name': '神圣之歌', 'region': 'CN'}",11,0,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
Noralet,Druid,Feral,-219999650,11,1137405,1768578180595,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 350, 'name': 'Twisting Nether', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
Exostarius,DemonHunter,Vengeance,-219999650,11,1137405,1768578180595,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 373, 'name': 'Khaz Modan', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 771745, 'name': 'Ûnìøñ Two', 'faction': 1}",,Priory of the Sacred Flame
Doolf,Hunter,BeastMastery,-219999650,11,1137405,1768578180595,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 283, 'name': 'Draenor', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
Лакмэнн,Warlock,Demonology,-219999650,11,1137405,1768578180595,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 495, 'name': 'Ревущий фьорд', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,"{'id': 807010, 'name': 'Аркейн', 'faction': 0}",,Priory of the Sacred Flame
Nyushi,Priest,Holy,-219999650,11,1137405,1768578180595,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 370, 'name': 'Hyjal', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 771745, 'name': 'Ûnìøñ Two', 'faction': 1}",,Priory of the Sacred Flame
路边野餐,Hunter,BeastMastery,-219999650,11,1089368,1761876320632,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 920, 'name': '丽丽（四川）', 'region': 'CN'}",11,0,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
最强张家辉,Paladin,Retribution,-219999650,11,1089368,1761876320632,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 826, 'name': '血色十字军', 'region': 'CN'}",11,1,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
重眀鳥,Druid,Guardian,-219999650,11,1089368,1761876320632,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 785, 'name': '红龙军团', 'region': 'CN'}",11,0,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
丶筱筱七,Warlock,Destruction,-219999650,11,1089368,1761876320632,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 770, 'name': '白银之手', 'region': 'CN'}",11,0,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
不辞蓬山远,Shaman,Restoration,-219999650,11,1089368,1761876320632,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 584, 'name': '凤凰之神', 'region': 'CN'}",11,1,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
靖哥哥丶,Paladin,Protection,-219999650,11,1160780,1761227560220,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 750, 'name': '燃烧之刃', 'region': 'CN'}",11,1,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
牧濑红栗栖,DeathKnight,Frost,-219999650,11,1160780,1761227560220,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 611, 'name': '国王之谷', 'region': 'CN'}",11,0,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
锋火炼三月,Paladin,Holy,-219999650,11,1160780,1761227560220,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 820, 'name': '藏宝海湾', 'region': 'CN'}",11,1,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
绝对攻敌,Hunter,BeastMastery,-219999650,11,1160780,1761227560220,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 710, 'name': '末日行者', 'region': 'CN'}",11,0,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
陛下,DeathKnight,Frost,-219999650,11,1160780,1761227560220,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 611, 'name': '国王之谷', 'region': 'CN'}",11,0,"[9, 10, 158]",gold,350,1,,,Priory of the Sacred Flame
赫拉戈尔,Druid,Restoration,-219999650,11,1135741,1764490455259,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 720, 'name': '死亡之翼', 'region': 'CN'}",11,1,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
琵琵潴,Paladin,Retribution,-219999650,11,1135741,1764490455259,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 720, 'name': '死亡之翼', 'region': 'CN'}",11,1,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
Oct,DeathKnight,Frost,-219999650,11,1135741,1764490455259,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 618, 'name': '埃德萨拉', 'region': 'CN'}",11,0,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
灵动小机灵,Warrior,Protection,-219999650,11,1135741,1764490455259,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 901, 'name': '黑铁', 'region': 'CN'}",11,1,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
秋月妖姬,Hunter,BeastMastery,-219999650,11,1135741,1764490455259,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 790, 'name': '罗宁', 'region': 'CN'}",11,0,"[9, 10, 160]",gold,350,1,,,Priory of the Sacred Flame
奇怪的武僧,Monk,Brewmaster,-219999650,11,931294,1761658363706,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 644, 'name': '奥特兰克', 'region': 'CN'}",11,0,"[9, 10, 158]",gold,350,1,,,Tazavesh: So'leah's Gambit
鹿目园,Mage,Arcane,-219999650,11,931294,1761658363706,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 644, 'name': '奥特兰克', 'region': 'CN'}",11,0,"[9, 10, 158]",gold,350,1,,,Tazavesh: So'leah's Gambit
猫的生命保险,Priest,Holy,-219999650,11,931294,1761658363706,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 770, 'name': '白银之手', 'region': 'CN'}",11,0,"[9, 10, 158]",gold,350,1,,,Tazavesh: So'leah's Gambit
婉转旋律,Warlock,Destruction,-219999650,11,931294,1761658363706,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 770, 'name': '白银之手', 'region': 'CN'}",11,0,"[9, 10, 158]",gold,350,1,,,Tazavesh: So'leah's Gambit
稀烂的火球,Mage,Fire,-219999650,11,931294,1761658363706,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 750, 'name': '燃烧之刃', 'region': 'CN'}",11,1,"[9, 10, 158]",gold,350,1,,,Tazavesh: So'leah's Gambit
丶似人散随风,Paladin,Retribution,-219999650,11,1070845,1763212304155,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 575, 'name': '克尔苏加德', 'region': 'CN'}",11,1,"[9, 10, 148]",gold,350,1,,,Tazavesh: So'leah's Gambit
猫半仙丶,Warlock,Destruction,-219999650,11,1070845,1763212304155,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 750, 'name': '燃烧之刃', 'region': 'CN'}",11,1,"[9, 10, 148]",gold,350,1,,,Tazavesh: So'leah's Gambit
