name,class_name,spec_name,amount,level,duration,startTime,report,server,bracketData,faction,affixes,medal,score,leaderboard,guild,hidden,dungeon_name
Betastrofe,Priest,Discipline,-259999605.0,13,1100792,1768785590208,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 206, 'name': 'Stormrage', 'region': 'US'}",13,0,"[9, 10, 147]",gold,395.0,1,,,Eco-Dome Al'dani
Akzari,Mage,Frost,-259999605.0,13,1100792,1768785590208,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 173, 'name': 'Proudmoore', 'region': 'US'}",13,0,"[9, 10, 147]",gold,395.0,1,"{'id': 253288, 'name': 'Have You Seen My Xmog', 'faction': 1}",,Eco-Dome Al'dani
Gugusito,DemonHunter,Havoc,-259999605.0,13,1046443,1768764965557,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 123, 'name': 'Illidan', 'region': 'US'}",13,1,"[9, 10, 147]",gold,395.0,1,"{'id': 234951, 'name': 'Undead Purgatory', 'faction': 1}",,Eco-Dome Al'dani
Clarlo,Monk,Windwalker,-259999605.0,13,1046443,1768764965557,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 173, 'name': 'Proudmoore', 'region': 'US'}",13,0,"[9, 10, 147]",gold,395.0,1,"{'id': 784609, 'name': 'Eternal Sass', 'faction': 0}",,Eco-Dome Al'dani
Molinho,Druid,Balance,-259999605.0,13,1046443,1768764965557,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 206, 'name': 'Stormrage', 'region': 'US'}",13,0,"[9, 10, 147]",gold,395.0,1,,,Eco-Dome Al'dani
Ibufen,Paladin,Protection,-259999605.0,13,1046443,1768764965557,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 56, 'name': 'Daggerspine', 'region': 'US'}",13,1,"[9, 10, 147]",gold,395.0,1,,,Eco-Dome Al'dani
지느레미,Evoker,Preservation,-259999605.0,13,1005701,1768724931299,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 526, 'name': '아즈샤라', 'region': 'KR'}",13,1,"[9, 10, 147]",gold,395.0,1,"{'id': 63626, 'name': 'Lumpen', 'faction': 1}",,Eco-Dome Al'dani
Petfox,Hunter,BeastMastery,-259999605.0,13,1005701,1768724931299,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 526, 'name': '아즈샤라', 'region': 'KR'}",13,0,"[9, 10, 147]",gold,395.0,1,,,Eco-Dome Al'dani
캐주얼중독자,Hunter,BeastMastery,-259999605.0,13,1005701,1768724931299,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 526, 'name': '아즈샤라', 'region': 'KR'}",13,0,"[9, 10, 147]",gold,395.0,1,"{'id': 695087, 'name': '즐와', 'faction': 1}",,Eco-Dome Al'dani
빚섬,Paladin,Protection,-259999605.0,13,1005701,1768724931299,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 526, 'name': '아즈샤라', 'region': 'KR'}",13,0,"[9, 10, 147]",gold,395.0,1,"{'id': 695087, 'name': '즐와', 'faction': 1}",,Eco-Dome Al'dani
나올꺼같앙,Paladin,Retribution,-259999605.0,13,1005701,1768724931299,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 526, 'name': '아즈샤라', 'region': 'KR'}",13,1,"[9, 10, 147]",gold,395.0,1,"{'id': 705346, 'name': 'NNDE', 'faction': 0}",,Eco-Dome Al'dani
Kuragari,Paladin,Protection,-259999605.0,13,1100609,1768689252391,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 336, 'name': 'Stormscale', 'region': 'EU'}",13,1,"[9, 10, 147]",gold,395.0,1,"{'id': 61754, 'name': 'Eternally Condemned', 'faction': 0}",,Eco-Dome Al'dani
Shedixsh,Shaman,Restoration,-259999605.0,13,1100609,1768689252391,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 340, 'name': 'Tarren Mill', 'region': 'EU'}",13,0,"[9, 10, 147]",gold,395.0,1,,,Eco-Dome Al'dani
Enademon,DemonHunter,Havoc,-259999605.0,13,1100609,1768689252391,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 340, 'name': 'Tarren Mill', 'region': 'EU'}",13,1,"[9, 10, 147]",gold,395.0,1,,,Eco-Dome Al'dani
Atalåntå,Hunter,BeastMastery,-259999605.0,13,1100609,1768689252391,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 329, 'name': 'Silvermoon', 'region': 'EU'}",13,0,"[9, 10, 147]",gold,395.0,1,,,Eco-Dome Al'dani
Ohjayp,Priest,Shadow,-259999605.0,13,1100609,1768689252391,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 407, 'name': 'Blackmoore', 'region': 'EU'}",13,1,"[9, 10, 147]",gold,395.0,1,,,Eco-Dome Al'dani
Hyllamvp,Warrior,Protection,-259999605.0,13,1053087,1768684574445,"{'code': '3Bmb2AYVvJHTQhyx', 'fightID': 5, 'startTime': 1768674804753}","{'id': 392, 'name': 'Ysondre', 'region': 'EU'}",13,0,"[9, 10, 147]",gold,395.0,0,,,Eco-Dome Al'dani
Selariia,Shaman,Restoration,-259999605.0,13,1053087,1768684574445,"{'code': '3Bmb2AYVvJHTQhyx', 'fightID': 5, 'startTime': 1768674804753}","{'id': 408, 'name': 'Blackrock', 'region': 'EU'}",13,0,"[9, 10, 147]",gold,395.0,0,,,Eco-Dome Al'dani
Drøp,Paladin,Retribution,-259999605.0,13,1053087,1768684574445,"{'code': '3Bmb2AYVvJHTQhyx', 'fightID': 5, 'startTime': 1768674804753}","{'id': 431, 'name': 'Frostwolf', 'region': 'EU'}",13,1,"[9, 10, 147]",gold,395.0,0,,,Eco-Dome Al'dani
Increasivex,DeathKnight,Frost,-259999605.0,13,1053087,1768684574445,"{'code': '3Bmb2AYVvJHTQhyx', 'fightID': 5, 'startTime': 1768674804753}","{'id': 321, 'name': 'Ravencrest', 'region': 'EU'}",13,0,"[9, 10, 147]",gold,395.0,0,"{'id': 714383, 'name': 'SaltNations', 'faction': 0}",,Eco-Dome Al'dani
Nepalu,DemonHunter,Havoc,-259999605.0,13,1053087,1768684574445,"{'code': '3Bmb2AYVvJHTQhyx', 'fightID': 5, 'startTime': 1768674804753}","{'id': 406, 'name': 'Blackhand', 'region': 'EU'}",13,0,"[9, 10, 147]",gold,395.0,0,"{'id': 469699, 'name': 'Easy Katka', 'faction': 1}",,Eco-Dome Al'dani
Sidannyzz,Warlock,Destruction,-259999605.0,13,1091696,1768684607797,"{'code': '6ZapHXyKRBtTvcLh', 'fightID': 8, 'startTime': 1768672723758}","{'id': 320, 'name': 'Ragnaros', 'region': 'EU'}",13,1,"[9, 10, 147]",gold,395.0,0,"{'id': 778595, 'name': 'Unatkozó Vajaskenyér', 'faction': 1}",,Eco-Dome Al'dani
Ludinhihunt,Hunter,BeastMastery,-259999605.0,13,1091696,1768684607797,"{'code': '6ZapHXyKRBtTvcLh', 'fightID': 8, 'startTime': 1768672723758}","{'id': 408, 'name': 'Blackrock', 'region': 'EU'}",13,0,"[9, 10, 147]",gold,395.0,0,"{'id': 320951, 'name': 'Xore', 'faction': 1}",,Eco-Dome Al'dani
Shamansever,Shaman,Restoration,-259999605.0,13,1091696,1768684607797,"{'code': '6ZapHXyKRBtTvcLh', 'fightID': 8, 'startTime': 1768672723758}","{'id': 350, 'name': 'Twisting Nether', 'region': 'EU'}",13,0,"[9, 10, 147]",gold,395.0,0,,,Eco-Dome Al'dani
Kenney,Paladin,Retribution,-259999605.0,13,1091696,1768684607797,"{'code': '6ZapHXyKRBtTvcLh', 'fightID': 8, 'startTime': 1768672723758}","{'id': 255, 'name': 'Argent Dawn', 'region': 'EU'}",13,1,"[9, 10, 147]",gold,395.0,0,,,Eco-Dome Al'dani
Gelnai,Paladin,Protection,-259999605.0,13,1091696,1768684607797,"{'code': '6ZapHXyKRBtTvcLh', 'fightID': 8, 'startTime': 1768672723758}","{'id': 283, 'name': 'Draenor', 'region': 'EU'}",13,0,"[9, 10, 147]",gold,395.0,0,"{'id': 413490, 'name': 'The Lost Ones', 'faction': 1}",,Eco-Dome Al'dani
Jonasz,Shaman,Restoration,-259999605.0,13,1095663,1768508613765,"{'code': 'mzDadRqFnX7pTHQG', 'fightID': 3, 'startTime': 1768505037579}","{'id': 150, 'name': ""Mal'Ganis"", 'region': 'US'}",13,1,"[9, 10, 147]",gold,395.0,0,"{'id': 582894, 'name': 'Confidential', 'faction': 1}",,Eco-Dome Al'dani
Blockdrow,Hunter,BeastMastery,-259999605.0,13,1095663,1768508613765,"{'code': 'mzDadRqFnX7pTHQG', 'fightID': 3, 'startTime': 1768505037579}","{'id': 123, 'name': 'Illidan', 'region': 'US'}",13,0,"[9, 10, 147]",gold,395.0,0,,,Eco-Dome Al'dani
Gatordh,DemonHunter,Havoc,-259999605.0,13,1095663,1768508613765,"{'code': 'mzDadRqFnX7pTHQG', 'fightID': 3, 'startTime': 1768505037579}","{'id': 150, 'name': ""Mal'Ganis"", 'region': 'US'}",13,1,"[9, 10, 147]",gold,395.0,0,"{'id': 763573, 'name': 'Dorcs', 'faction': 1}",,Eco-Dome Al'dani
Stradivarius,Paladin,Retribution,-259999605.0,13,1095663,1768508613765,"{'code': 'mzDadRqFnX7pTHQG', 'fightID': 3, 'startTime': 1768505037579}","{'id': 18, 'name': 'Area 52', 'region': 'US'}",13,1,"[9, 10, 147]",gold,395.0,0,,,Eco-Dome Al'dani
Buchonxd,Paladin,Protection,-259999605.0,13,1095663,1768508613765,"{'code': 'mzDadRqFnX7pTHQG', 'fightID': 3, 'startTime': 1768505037579}","{'id': 18, 'name': 'Area 52', 'region': 'US'}",13,0,"[9, 10, 147]",gold,395.0,0,"{'id': 771870, 'name': 'MEGATRON', 'faction': 1}",,Eco-Dome Al'dani
埃尔文薛定谔,Paladin,Protection,-259999605.0,13,1074815,1761917411185,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 595, 'name': '勇士岛', 'region': 'CN'}",13,0,"[9, 10, 147]",gold,395.0,1,,,Eco-Dome Al'dani
Khuntoria,Shaman,Elemental,-259999605.0,13,1074815,1761917411185,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 595, 'name': '勇士岛', 'region': 'CN'}",13,0,"[9, 10, 147]",gold,395.0,1,,,Eco-Dome Al'dani
青花瓷,Priest,Discipline,-259999605.0,13,1074815,1761917411185,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 838, 'name': '达文格尔', 'region': 'CN'}",13,0,"[9, 10, 147]",gold,395.0,1,,,Eco-Dome Al'dani
瓦力旭旭,Hunter,BeastMastery,-259999605.0,13,1074815,1761917411185,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 838, 'name': '达文格尔', 'region': 'CN'}",13,0,"[9, 10, 147]",gold,395.0,1,,,Eco-Dome Al'dani
谦谦不要太帅,Warrior,Fury,-259999605.0,13,1074815,1761917411185,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 838, 'name': '达文格尔', 'region': 'CN'}",13,0,"[9, 10, 147]",gold,395.0,1,,,Eco-Dome Al'dani
永远不孤立,DeathKnight,Frost,-279999590.0,14,1108027,1761189981973,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 770, 'name': '白银之手', 'region': 'CN'}",14,0,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
Bobovo,Shaman,Restoration,-279999590.0,14,1108027,1761189981973,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 676, 'name': '影之哀伤', 'region': 'CN'}",14,1,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
解锋镝,Shaman,Elemental,-279999590.0,14,1108027,1761189981973,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 676, 'name': '影之哀伤', 'region': 'CN'}",14,0,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
九日交个乱射,Hunter,BeastMastery,-279999590.0,14,1108027,1761189981973,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 790, 'name': '罗宁', 'region': 'CN'}",14,0,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
秦祥林丷,Warrior,Protection,-279999590.0,14,1108027,1761189981973,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 750, 'name': '燃烧之刃', 'region': 'CN'}",14,0,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
Zhas,Rogue,Subtlety,-279999590.0,14,1108715,1768589462285,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 481, 'name': ""Pozzo dell'Eternità"", 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,"{'id': 792276, 'name': 'Bois della Centoquattro', 'faction': 0}",,Eco-Dome Al'dani
Zukape,Paladin,Protection,-279999590.0,14,1108715,1768589462285,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 321, 'name': 'Ravencrest', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,"{'id': 790392, 'name': 'Fugitives', 'faction': 1}",,Eco-Dome Al'dani
Sunnmøring,Hunter,BeastMastery,-279999590.0,14,1108715,1768589462285,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 283, 'name': 'Draenor', 'region': 'EU'}",14,1,"[9, 10, 147]",gold,410.0,1,"{'id': 639560, 'name': 'Polar', 'faction': 1}",,Eco-Dome Al'dani
Utnola,Warrior,Fury,-279999590.0,14,1108715,1768589462285,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 263, 'name': 'Bloodfeather', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,"{'id': 782155, 'name': 'Poguette Limit Testers', 'faction': 1}",,Eco-Dome Al'dani
Keldora,Shaman,Restoration,-279999590.0,14,1108715,1768589462285,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 407, 'name': 'Blackmoore', 'region': 'EU'}",14,1,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
庫洛洛魯西法,Paladin,Retribution,-279999590.0,14,1114438,1768486160562,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 543, 'name': '天空之牆', 'region': 'TW'}",14,0,"[9, 10, 147]",gold,410.0,1,"{'id': 33004, 'name': '魔幻琉璃', 'faction': 0}",,Eco-Dome Al'dani
鳳蝦梨球,Shaman,Restoration,-279999590.0,14,1114438,1768486160562,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 546, 'name': '屠魔山谷', 'region': 'TW'}",14,0,"[9, 10, 147]",gold,410.0,1,"{'id': 48557, 'name': '動感馬戲團', 'faction': 1}",,Eco-Dome Al'dani
笑笑努,Monk,Brewmaster,-279999590.0,14,1114438,1768486160562,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 548, 'name': '日落沼澤', 'region': 'TW'}",14,1,"[9, 10, 147]",gold,410.0,1,"{'id': 1250, 'name': 'Asgard', 'faction': 1}",,Eco-Dome Al'dani
呆萌包子,Hunter,BeastMastery,-279999590.0,14,1114438,1768486160562,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 554, 'name': '聖光之願', 'region': 'TW'}",14,0,"[9, 10, 147]",gold,410.0,1,"{'id': 269517, 'name': 'Bad Weather', 'faction': 0}",,Eco-Dome Al'dani
偷底公武波比,DemonHunter,Havoc,-279999590.0,14,1114438,1768486160562,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 540, 'name': '冰風崗哨', 'region': 'TW'}",14,0,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
正在冲钅,Warrior,Fury,-279999590.0,14,1065542,1768139766979,"{'code': 'bcpCF4qmjRPTgh2Y', 'fightID': 4, 'startTime': 1768135695335}","{'id': 610, 'name': '回音山', 'region': 'CN'}",14,0,"[9, 10, 147]",gold,410.0,0,,,Eco-Dome Al'dani
Kidney,Hunter,BeastMastery,-279999590.0,14,1065542,1768139766979,"{'code': 'bcpCF4qmjRPTgh2Y', 'fightID': 4, 'startTime': 1768135695335}","{'id': 610, 'name': '回音山', 'region': 'CN'}",14,0,"[9, 10, 147]",gold,410.0,0,,,Eco-Dome Al'dani
世外悠悠,DemonHunter,Havoc,-279999590.0,14,1065542,1768139766979,"{'code': 'bcpCF4qmjRPTgh2Y', 'fightID': 4, 'startTime': 1768135695335}","{'id': 790, 'name': '罗宁', 'region': 'CN'}",14,0,"[9, 10, 147]",gold,410.0,0,,,Eco-Dome Al'dani
橙面角鸮,Druid,Restoration,-279999590.0,14,1065542,1768139766979,"{'code': 'bcpCF4qmjRPTgh2Y', 'fightID': 4, 'startTime': 1768135695335}","{'id': 610, 'name': '回音山', 'region': 'CN'}",14,0,"[9, 10, 147]",gold,410.0,0,,,Eco-Dome Al'dani
沃顿苏苏,Monk,Brewmaster,-279999590.0,14,1065542,1768139766979,"{'code': 'bcpCF4qmjRPTgh2Y', 'fightID': 4, 'startTime': 1768135695335}","{'id': 655, 'name': '安苏', 'region': 'CN'}",14,1,"[9, 10, 147]",gold,410.0,0,,,Eco-Dome Al'dani
Snowfuryy,DemonHunter,Havoc,-279999590.0,14,1063943,1767057551057,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 57, 'name': 'Dalaran', 'region': 'US'}",14,0,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
Depressedk,DeathKnight,Frost,-279999590.0,14,1063943,1767057551057,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 99, 'name': 'Frostmourne', 'region': 'US'}",14,0,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
Thundergód,Paladin,Protection,-279999590.0,14,1063943,1767057551057,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 245, 'name': ""Zul'jin"", 'region': 'US'}",14,0,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
Astronoutz,Shaman,Restoration,-279999590.0,14,1063943,1767057551057,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 99, 'name': 'Frostmourne', 'region': 'US'}",14,0,"[9, 10, 147]",gold,410.0,1,"{'id': 601251, 'name': 'Angry Fat Bois', 'faction': 0}",,Eco-Dome Al'dani
Tidepods,Druid,Balance,-279999590.0,14,1063943,1767057551057,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 72, 'name': 'Dragonblight', 'region': 'US'}",14,0,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
Schoesch,Shaman,Elemental,-279999590.0,14,972774,1767037790226,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 408, 'name': 'Blackrock', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
Wrnaa,DeathKnight,Frost,-279999590.0,14,972774,1767037790226,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 406, 'name': 'Blackhand', 'region': 'EU'}",14,1,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
Chrissyclap,Warrior,Protection,-279999590.0,14,972774,1767037790226,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 408, 'name': 'Blackrock', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
Felic,Paladin,Retribution,-279999590.0,14,972774,1767037790226,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 299, 'name': 'Haomarush', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,"{'id': 379574, 'name': 'Fuld Fokus', 'faction': 1}",,Eco-Dome Al'dani
Oddodudu,Druid,Restoration,-279999590.0,14,972774,1767037790226,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 350, 'name': 'Twisting Nether', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,"{'id': 379574, 'name': 'Fuld Fokus', 'faction': 1}",,Eco-Dome Al'dani
사랑의꿈,DemonHunter,Havoc,-279999590.0,14,1088539,1766659265461,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 526, 'name': '아즈샤라', 'region': 'KR'}",14,0,"[9, 10, 147]",gold,410.0,1,"{'id': 768886, 'name': '차렷', 'faction': 0}",,Eco-Dome Al'dani
Boost,Warrior,Protection,-279999590.0,14,1088539,1766659265461,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 526, 'name': '아즈샤라', 'region': 'KR'}",14,1,"[9, 10, 147]",gold,410.0,1,"{'id': 493506, 'name': 'The Boost', 'faction': 1}",,Eco-Dome Al'dani
눈속임,Hunter,BeastMastery,-279999590.0,14,1088539,1766659265461,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 526, 'name': '아즈샤라', 'region': 'KR'}",14,1,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
Heartstrings,Priest,Holy,-279999590.0,14,1088539,1766659265461,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 526, 'name': '아즈샤라', 'region': 'KR'}",14,1,"[9, 10, 147]",gold,410.0,1,"{'id': 493506, 'name': 'The Boost', 'faction': 1}",,Eco-Dome Al'dani
츄둥이,Warrior,Fury,-279999590.0,14,1088539,1766659265461,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 526, 'name': '아즈샤라', 'region': 'KR'}",14,1,"[9, 10, 147]",gold,410.0,1,"{'id': 493506, 'name': 'The Boost', 'faction': 1}",,Eco-Dome Al'dani
Duze,Hunter,BeastMastery,-279999590.0,14,1088598,1765993720402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 364, 'name': 'Dalaran', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,"{'id': 13941, 'name': 'Knockout', 'faction': 0}",,Eco-Dome Al'dani
Kadköybogasi,Warrior,Protection,-279999590.0,14,1088598,1765993720402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 329, 'name': 'Silvermoon', 'region': 'EU'}",14,1,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
Lyrie,Rogue,Outlaw,-279999590.0,14,1088598,1765993720402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 350, 'name': 'Twisting Nether', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,"{'id': 714705, 'name': 'WipeGPT', 'faction': 1}",,Eco-Dome Al'dani
Boomcatwo,Druid,Restoration,-279999590.0,14,1088598,1765993720402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 329, 'name': 'Silvermoon', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,"{'id': 729443, 'name': 'OMG BRB ICECREAM TRUCK', 'faction': 0}",,Eco-Dome Al'dani
Galahad,Paladin,Retribution,-279999590.0,14,1088598,1765993720402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 462, 'name': 'Rexxar', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,"{'id': 461738, 'name': 'Purity of Soul', 'faction': 0}",,Eco-Dome Al'dani
Thunderbûrst,Shaman,Restoration,-279999590.0,14,1041205,1765032186795,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 469, 'name': 'Thrall', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
Frpaly,Paladin,Protection,-279999590.0,14,1041205,1765032186795,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 350, 'name': 'Twisting Nether', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,"{'id': 29933, 'name': 'EndGame', 'faction': 1}",,Eco-Dome Al'dani
Resönance,DeathKnight,Frost,-279999590.0,14,1041205,1765032186795,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 329, 'name': 'Silvermoon', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,"{'id': 311797, 'name': 'Madness', 'faction': 0}",,Eco-Dome Al'dani
Valkyriee,Hunter,BeastMastery,-279999590.0,14,1041205,1765032186795,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 350, 'name': 'Twisting Nether', 'region': 'EU'}",14,1,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
Pentadhexe,DemonHunter,Havoc,-279999590.0,14,1041205,1765032186795,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 329, 'name': 'Silvermoon', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,"{'id': 29933, 'name': 'EndGame', 'faction': 1}",,Eco-Dome Al'dani
Amind,Monk,Mistweaver,-279999590.0,14,1095008,1764856244992,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 282, 'name': 'Doomhammer', 'region': 'EU'}",14,1,"[9, 10, 147]",gold,410.0,1,"{'id': 759505, 'name': 'Lithe', 'faction': 1}",,Eco-Dome Al'dani
Сладкийх,Hunter,BeastMastery,-279999590.0,14,1095008,1764856244992,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 488, 'name': 'Гордунни', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
Jáycutler,Paladin,Protection,-279999590.0,14,1095008,1764856244992,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 340, 'name': 'Tarren Mill', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
Lastwarriorx,Warrior,Fury,-279999590.0,14,1095008,1764856244992,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 329, 'name': 'Silvermoon', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
Ryañ,DemonHunter,Havoc,-279999590.0,14,1095008,1764856244992,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 304, 'name': 'Kazzak', 'region': 'EU'}",14,1,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
Lyxo,Shaman,Restoration,-279999590.0,14,1094562,1764686141438,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 340, 'name': 'Tarren Mill', 'region': 'EU'}",14,1,"[9, 10, 147]",gold,410.0,1,"{'id': 587937, 'name': 'Exilium', 'faction': 1}",,Eco-Dome Al'dani
Corvö,DemonHunter,Havoc,-279999590.0,14,1094562,1764686141438,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 283, 'name': 'Draenor', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
Babayâgâ,Warrior,Protection,-279999590.0,14,1094562,1764686141438,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 329, 'name': 'Silvermoon', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,,,Eco-Dome Al'dani
Plsdntnerfme,DeathKnight,Frost,-279999590.0,14,1094562,1764686141438,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 329, 'name': 'Silvermoon', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,1,"{'id': 737295, 'name': 'Supreme Overlords', 'faction': 0}",,Eco-Dome Al'dani
Palastrider,Paladin,Retribution,-279999590.0,14,1094562,1764686141438,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 333, 'name': 'Steamwheedle Cartel', 'region': 'EU'}",14,1,"[9, 10, 147]",gold,410.0,1,"{'id': 741585, 'name': 'Prestige', 'faction': 1}",,Eco-Dome Al'dani
Esehtorp,Paladin,Protection,-279999590.0,14,1070165,1764447241298,"{'code': 'hgn6zp7k2CcjVdHP', 'fightID': 17, 'startTime': 1764416212356}","{'id': 406, 'name': 'Blackhand', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,0,,,Eco-Dome Al'dani
Warrilicious,Warrior,Fury,-279999590.0,14,1070165,1764447241298,"{'code': 'hgn6zp7k2CcjVdHP', 'fightID': 17, 'startTime': 1764416212356}","{'id': 445, 'name': ""Mal'Ganis"", 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,0,,,Eco-Dome Al'dani
Zayrrow,Hunter,BeastMastery,-279999590.0,14,1070165,1764447241298,"{'code': 'hgn6zp7k2CcjVdHP', 'fightID': 17, 'startTime': 1764416212356}","{'id': 406, 'name': 'Blackhand', 'region': 'EU'}",14,0,"[9, 10, 147]",gold,410.0,0,,,Eco-Dome Al'dani
