name,class_name,spec_name,amount,level,duration,startTime,report,server,bracketData,faction,affixes,medal,score,leaderboard,guild,hidden,dungeon_name
阿喀琉斯丶,DemonHunter,Vengeance,-239999620,12,1131019,1765033420981,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 655, 'name': '安苏', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
沫沫风吟,Shaman,Restoration,-239999620,12,1131019,1765033420981,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 880, 'name': '霜之哀伤', 'region': 'CN'}",12,-1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
修仙,DeathKnight,Unholy,-239999620,12,1131019,1765033420981,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 689, 'name': '拉文霍德', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
希尔丶瓦纳斯,Hunter,BeastMastery,-239999620,12,1131019,1765033420981,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 786, 'name': '红龙女王', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
绵绵在打来福,Shaman,Restoration,-239999620,12,1068484,1764604746516,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 713, 'name': '格瑞姆巴托', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
狐姬抱头蹲防,Paladin,Protection,-239999620,12,1068484,1764604746516,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 584, 'name': '凤凰之神', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
胭脂,Paladin,Retribution,-239999620,12,1068484,1764604746516,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 778, 'name': '神圣之歌', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Sasayeyo,DemonHunter,Havoc,-239999620,12,1068484,1764604746516,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 713, 'name': '格瑞姆巴托', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Theology,Priest,Holy,-239999620,12,1154276,1769000139308,"{'code': 'ZaH26MAGyQv8KV43', 'fightID': 1, 'startTime': 1769000106058}","{'id': 584, 'name': '凤凰之神', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,0,,,Priory of the Sacred Flame
尓郎眞君,Hunter,BeastMastery,-239999620,12,1154276,1769000139308,"{'code': 'ZaH26MAGyQv8KV43', 'fightID': 1, 'startTime': 1769000106058}","{'id': 720, 'name': '死亡之翼', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,0,,,Priory of the Sacred Flame
山野栀子,Mage,Arcane,-239999620,12,1154276,1769000139308,"{'code': 'ZaH26MAGyQv8KV43', 'fightID': 1, 'startTime': 1769000106058}","{'id': 583, 'name': '冰风岗', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,0,,,Priory of the Sacred Flame
崎士,Paladin,Protection,-239999620,12,1154276,1769000139308,"{'code': 'ZaH26MAGyQv8KV43', 'fightID': 1, 'startTime': 1769000106058}","{'id': 863, 'name': '阿尔萨斯', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,0,,,Priory of the Sacred Flame
草莓小蜜蜂,Priest,Shadow,-239999620,12,1154276,1769000139308,"{'code': 'ZaH26MAGyQv8KV43', 'fightID': 1, 'startTime': 1769000106058}","{'id': 762, 'name': '玛里苟斯', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,0,,,Priory of the Sacred Flame
Mystwa,Priest,Discipline,-239999620,12,1166680,1768934807690,"{'code': 'YMWtaN9rwQFhxdnm', 'fightID': 5, 'startTime': 1768929118184}","{'id': 392, 'name': 'Ysondre', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,0,,,Priory of the Sacred Flame
Cherpalo,Hunter,BeastMastery,-239999620,12,1166680,1768934807690,"{'code': 'YMWtaN9rwQFhxdnm', 'fightID': 5, 'startTime': 1768929118184}","{'id': 304, 'name': 'Kazzak', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,0,"{'id': 696024, 'name': 'Прок Гейминг', 'faction': 1}",,Priory of the Sacred Flame
Kateclap,Warrior,Protection,-239999620,12,1166680,1768934807690,"{'code': 'YMWtaN9rwQFhxdnm', 'fightID': 5, 'startTime': 1768929118184}","{'id': 340, 'name': 'Tarren Mill', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,0,"{'id': 4287, 'name': 'Goblins', 'faction': 1}",,Priory of the Sacred Flame
Martyolo,DemonHunter,Havoc,-239999620,12,1166680,1768934807690,"{'code': 'YMWtaN9rwQFhxdnm', 'fightID': 5, 'startTime': 1768929118184}","{'id': 283, 'name': 'Draenor', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,0,,,Priory of the Sacred Flame
Bebrovka,DeathKnight,Frost,-239999620,12,1166680,1768934807690,"{'code': 'YMWtaN9rwQFhxdnm', 'fightID': 5, 'startTime': 1768929118184}","{'id': 329, 'name': 'Silvermoon', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,0,"{'id': 809094, 'name': 'Bis and banter', 'faction': 0}",,Priory of the Sacred Flame
阿冬吖,Warrior,Fury,-239999620,12,1167598,1761175038402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 849, 'name': '迪瑟洛克', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
杨萨萨,Shaman,Elemental,-239999620,12,1167598,1761175038402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 562, 'name': '世界之树', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
小三丶,Priest,Discipline,-239999620,12,1167598,1761175038402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 584, 'name': '凤凰之神', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
大丹丹大嘟嘟,DeathKnight,Blood,-239999620,12,1167598,1761175038402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 713, 'name': '格瑞姆巴托', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Taylorice,Hunter,BeastMastery,-239999620,12,1167598,1761175038402,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 770, 'name': '白银之手', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
阿爾貝裏希,Priest,Discipline,-239999620,12,1116204,1768975076796,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 549, 'name': '暗影之月', 'region': 'TW'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 73857, 'name': 'Fortune', 'faction': 0}",,Priory of the Sacred Flame
黑白夜色,Hunter,BeastMastery,-239999620,12,1116204,1768975076796,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 549, 'name': '暗影之月', 'region': 'TW'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 310416, 'name': 'Meta', 'faction': 0}",,Priory of the Sacred Flame
超級妙蛙種子,DemonHunter,Vengeance,-239999620,12,1116204,1768975076796,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 549, 'name': '暗影之月', 'region': 'TW'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 310416, 'name': 'Meta', 'faction': 0}",,Priory of the Sacred Flame
以黑暗之銘,DeathKnight,Frost,-239999620,12,1116204,1768975076796,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 549, 'name': '暗影之月', 'region': 'TW'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 310416, 'name': 'Meta', 'faction': 0}",,Priory of the Sacred Flame
Rapidpursuit,Rogue,Outlaw,-239999620,12,1116204,1768975076796,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 549, 'name': '暗影之月', 'region': 'TW'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
萨盧法尓,Warrior,Protection,-239999620,12,1150493,1766518391507,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 584, 'name': '凤凰之神', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
多纳多尼,DemonHunter,Havoc,-239999620,12,1150493,1766518391507,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 770, 'name': '白银之手', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
万一花天狂骨,Hunter,BeastMastery,-239999620,12,1150493,1766518391507,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 892, 'name': '麦迪文', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
夏曦影月,Shaman,Restoration,-239999620,12,1150493,1766518391507,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 710, 'name': '末日行者', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
驯鹿乔巴,Shaman,Elemental,-239999620,12,1157897,1761225957103,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 583, 'name': '冰风岗', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
唇上留歌丶,Paladin,Protection,-239999620,12,1157897,1761225957103,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 584, 'name': '凤凰之神', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Ouono,Paladin,Retribution,-239999620,12,1157897,1761225957103,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 584, 'name': '凤凰之神', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
十钩皮凯尖,DeathKnight,Frost,-239999620,12,1157897,1761225957103,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 720, 'name': '死亡之翼', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
不见苍苍,Shaman,Restoration,-239999620,12,1157897,1761225957103,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 826, 'name': '血色十字军', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Даркстейх,DemonHunter,Havoc,-239999620,12,1130560,1768948311440,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 495, 'name': 'Ревущий фьорд', 'region': 'EU'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Мелдняша,Druid,Restoration,-239999620,12,1130560,1768948311440,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 495, 'name': 'Ревущий фьорд', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 232609, 'name': 'В следующий раз повезёт', 'faction': 1}",,Priory of the Sacred Flame
Джонд,DeathKnight,Blood,-239999620,12,1130560,1768948311440,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 495, 'name': 'Ревущий фьорд', 'region': 'EU'}",12,1,"[9, 10, 147]",gold,380,1,"{'id': 622984, 'name': 'Авангард Альфа', 'faction': 1}",,Priory of the Sacred Flame
Коржиха,Shaman,Elemental,-239999620,12,1130560,1768948311440,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 495, 'name': 'Ревущий фьорд', 'region': 'EU'}",12,1,"[9, 10, 147]",gold,380,1,"{'id': 622984, 'name': 'Авангард Альфа', 'faction': 1}",,Priory of the Sacred Flame
Facemiq,Rogue,Subtlety,-239999620,12,1122450,1768946763550,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 350, 'name': 'Twisting Nether', 'region': 'EU'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Дистопи,Warrior,Protection,-239999620,12,1122450,1768946763550,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 488, 'name': 'Гордунни', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Grieverus,Mage,Frost,-239999620,12,1122450,1768946763550,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 419, 'name': 'Die Arguswacht', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 142358, 'name': 'mag keiner', 'faction': 0}",,Priory of the Sacred Flame
Skwizzi,Hunter,BeastMastery,-239999620,12,1122450,1768946763550,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 304, 'name': 'Kazzak', 'region': 'EU'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Aladinpal,Paladin,Protection,-239999620,12,1107396,1768937170604,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 321, 'name': 'Ravencrest', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 179676, 'name': 'Warriors of Elune', 'faction': 0}",,Priory of the Sacred Flame
Moisey,Shaman,Restoration,-239999620,12,1107396,1768937170604,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 304, 'name': 'Kazzak', 'region': 'EU'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Hazgato,Druid,Balance,-239999620,12,1107396,1768937170604,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 329, 'name': 'Silvermoon', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Lobio,Hunter,BeastMastery,-239999620,12,1107396,1768937170604,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 321, 'name': 'Ravencrest', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 477476, 'name': 'March of the Murlocs', 'faction': 1}",,Priory of the Sacred Flame
Slifreshuwu,DemonHunter,Havoc,-239999620,12,1097052,1768922191948,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 329, 'name': 'Silvermoon', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Sonel,Paladin,Retribution,-239999620,12,1097052,1768922191948,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 304, 'name': 'Kazzak', 'region': 'EU'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Tyxis,Hunter,BeastMastery,-239999620,12,1097052,1768922191948,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 269, 'name': 'Burning Blade', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 663805, 'name': 'Vestige', 'faction': 0}",,Priory of the Sacred Flame
三重楼德滑,Warrior,Protection,-239999620,12,1154379,1767534878621,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 720, 'name': '死亡之翼', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
霸波尔奔,Hunter,BeastMastery,-239999620,12,1154379,1767534878621,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 828, 'name': '试炼之环', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
花舞影丶,Warrior,Fury,-239999620,12,1154379,1767534878621,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 618, 'name': '埃德萨拉', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Starriver,Hunter,BeastMastery,-239999620,12,1154379,1767534878621,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 644, 'name': '奥特兰克', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
心机拉奶,Priest,Discipline,-239999620,12,1154379,1767534878621,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 750, 'name': '燃烧之刃', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Somfrahunt,Hunter,BeastMastery,-239999620,12,1160134,1768877647866,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 66, 'name': 'Dentarg', 'region': 'US'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Starsfaller,Druid,Guardian,-239999620,12,1093490,1768876598510,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 206, 'name': 'Stormrage', 'region': 'US'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Hardcoreboy,Warlock,Destruction,-239999620,12,1093490,1768876598510,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 18, 'name': 'Area 52', 'region': 'US'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Nostromos,Shaman,Elemental,-239999620,12,1093490,1768876598510,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 55, 'name': 'Crushridge', 'region': 'US'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 768067, 'name': 'Grave Mistake', 'faction': 0}",,Priory of the Sacred Flame
Matatuka,Priest,Discipline,-239999620,12,1093490,1768876598510,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 182, 'name': 'Sargeras', 'region': 'US'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 795425, 'name': 'Massives', 'faction': 0}",,Priory of the Sacred Flame
Ayaryn,Warlock,Destruction,-239999620,12,1121503,1768868358497,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 340, 'name': 'Tarren Mill', 'region': 'EU'}",12,1,"[9, 10, 147]",gold,380,1,"{'id': 465899, 'name': 'HKM', 'faction': 1}",,Priory of the Sacred Flame
Jrazrail,Warlock,Demonology,-239999620,12,1121503,1768868358497,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 350, 'name': 'Twisting Nether', 'region': 'EU'}",12,1,"[9, 10, 147]",gold,380,1,"{'id': 376205, 'name': 'UNREAL', 'faction': 1}",,Priory of the Sacred Flame
Lightningjoe,Shaman,Restoration,-239999620,12,1121503,1768868358497,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 406, 'name': 'Blackhand', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 654761, 'name': 'Halbmond', 'faction': 1}",,Priory of the Sacred Flame
Ludinhihunt,Hunter,BeastMastery,-239999620,12,1121503,1768868358497,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 408, 'name': 'Blackrock', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 320951, 'name': 'Xore', 'faction': 1}",,Priory of the Sacred Flame
Graftot,DeathKnight,Blood,-239999620,12,1121503,1768868358497,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 427, 'name': 'Eredar', 'region': 'EU'}",12,1,"[9, 10, 147]",gold,380,1,"{'id': 785401, 'name': 'Die Schattenwölfe', 'faction': 0}",,Priory of the Sacred Flame
Ryuh,Shaman,Restoration,-239999620,12,1066101,1768858852899,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 222, 'name': 'Tichondrius', 'region': 'US'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Ishinigami,DeathKnight,Frost,-239999620,12,1066101,1768858852899,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 222, 'name': 'Tichondrius', 'region': 'US'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Garntelk,Warrior,Arms,-239999620,12,1066101,1768858852899,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 121, 'name': 'Hyjal', 'region': 'US'}",12,1,"[9, 10, 147]",gold,380,1,"{'id': 310264, 'name': 'Burlesque', 'faction': 1}",,Priory of the Sacred Flame
Kronnu,Evoker,Devastation,-239999620,12,1138735,1768854949265,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 370, 'name': 'Hyjal', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 809702, 'name': 'One Last Try', 'faction': 0}",,Priory of the Sacred Flame
Selariia,Shaman,Restoration,-239999620,12,1138735,1768854949265,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 408, 'name': 'Blackrock', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Dkuzzaa,DeathKnight,Frost,-239999620,12,1138735,1768854949265,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 321, 'name': 'Ravencrest', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Hyllamvp,Warrior,Protection,-239999620,12,1138735,1768854949265,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 392, 'name': 'Ysondre', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Nepalu,DemonHunter,Havoc,-239999620,12,1138735,1768854949265,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 406, 'name': 'Blackhand', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 469699, 'name': 'Easy Katka', 'faction': 1}",,Priory of the Sacred Flame
Мапостол,Shaman,Restoration,-239999620,12,1025989,1768839309011,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 495, 'name': 'Ревущий фьорд', 'region': 'EU'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Эмансипация,Paladin,Retribution,-239999620,12,1025989,1768839309011,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 495, 'name': 'Ревущий фьорд', 'region': 'EU'}",12,1,"[9, 10, 147]",gold,380,1,"{'id': 511648, 'name': 'Пушистый легион', 'faction': 1}",,Priory of the Sacred Flame
Awxdd,Druid,Feral,-239999620,12,1155276,1762431508724,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 666, 'name': '布兰卡德', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
昼樱,Shaman,Restoration,-239999620,12,1155276,1762431508724,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 702, 'name': '暗影之月', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
我来找小宝,Warrior,Protection,-239999620,12,1155276,1762431508724,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 657, 'name': '寒冰皇冠', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
老师死鸠咗,DemonHunter,Havoc,-239999620,12,1155276,1762431508724,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 844, 'name': '迦拉克隆', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Tliedie,Hunter,BeastMastery,-239999620,12,1155276,1762431508724,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 666, 'name': '布兰卡德', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
甜点有点甜,Paladin,Holy,-239999620,12,1128263,1762867803737,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 826, 'name': '血色十字军', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
卡卡荣耀,Hunter,BeastMastery,-239999620,12,1128263,1762867803737,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 863, 'name': '阿尔萨斯', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
夜灬澪乱花,Paladin,Retribution,-239999620,12,1128263,1762867803737,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 676, 'name': '影之哀伤', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
一立丹,DemonHunter,Vengeance,-239999620,12,1128263,1762867803737,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 770, 'name': '白银之手', 'region': 'CN'}",12,-1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Ezboth,Hunter,BeastMastery,-239999620,12,1157942,1763311392058,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 790, 'name': '罗宁', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
大锤子骑兵,Paladin,Protection,-239999620,12,1157942,1763311392058,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 655, 'name': '安苏', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Yakumoran,Mage,Fire,-239999620,12,1157942,1763311392058,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 832, 'name': '贫瘠之地', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
你的老舅丶,DemonHunter,Havoc,-239999620,12,1157942,1763311392058,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 655, 'name': '安苏', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
风之玫,Priest,Discipline,-239999620,12,1157942,1763311392058,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 863, 'name': '阿尔萨斯', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,"{'id': 56552, 'name': '北回归线', 'faction': 1}",,Priory of the Sacred Flame
Yassna,Warrior,Fury,-239999620,12,1152346,1761186070654,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 770, 'name': '白银之手', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
癍痧凉茶,Shaman,Restoration,-239999620,12,1152346,1761186070654,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 697, 'name': '无尽之海', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
守护翎子,Mage,Arcane,-239999620,12,1152346,1761186070654,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 641, 'name': '奥尔加隆', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Priory of the Sacred Flame
Borko,Hunter,BeastMastery,-239999620,12,1026157,1762078881843,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 304, 'name': 'Kazzak', 'region': 'EU'}",12,1,"[9, 10, 147]",gold,380,1,"{'id': 89181, 'name': 'Reborn', 'faction': 1}",,Tazavesh: So'leah's Gambit
裙下之臣丶,DeathKnight,Frost,-239999620,12,1069478,1762480988522,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 770, 'name': '白银之手', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Tazavesh: So'leah's Gambit
巷子里灬的猫,Shaman,Restoration,-239999620,12,1069478,1762480988522,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 854, 'name': '金色平原', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Tazavesh: So'leah's Gambit
酒别重逢,Monk,Brewmaster,-239999620,12,1069478,1762480988522,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 790, 'name': '罗宁', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Tazavesh: So'leah's Gambit
炙灸,Paladin,Retribution,-239999620,12,1069478,1762480988522,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 697, 'name': '无尽之海', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Tazavesh: So'leah's Gambit
我甜甜圈呢,Hunter,BeastMastery,-239999620,12,975604,1763522198396,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 719, 'name': '森金', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Tazavesh: So'leah's Gambit
噶德發着,Warrior,Fury,-239999620,12,975604,1763522198396,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 790, 'name': '罗宁', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Tazavesh: So'leah's Gambit
红发瑞纳森,Shaman,Restoration,-239999620,12,975604,1763522198396,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 790, 'name': '罗宁', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Tazavesh: So'leah's Gambit
